"id","country","age","gender","ses","fses","religion","married","education","ethnicity","IGF01","IGF02","IGF03","IGI01","IGI02","IGI03","OGF01","OGF02","OGF03","OGI01","OGI02","OGI03","ENDBCL01","ENDBCL02","ENDBCL03","ENDBBL01","ENDBBL02","ENDBBL03","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","event_positive_affect","event_negative_affect","event_episodic_recall_01","event_episodic_recall_02","event_shared_perception_01","event_shared_perception_02","event_reflection_01","event_reflection_02","event_transformative_indiv_01","event_transformative_indiv_02","event_transformative_group_01","event_transformative_group_02","religious_freedom_per_01","religious_freedom_per_02","religious_freedom_per_03","religious_freedom_per_04","religious_freedom_per_05","religious_freedom_per_06","religious_freedom_per_07","religious_freedom_per_08","religious_freedom_exp_01","religious_freedom_exp_02","religious_freedom_exp_03","religious_freedom_exp_04","religious_freedom_exp_05","religious_freedom_exp_06","sd_score"
"TZA59","Tanzania",23,"Male","Upper middle",3,"Christian: Catholic","Married","Form Four 4","Maasai",7,6,3,2,5,6,3,7,5,5,3,6,7,2,6,5,6,7,7,3,2,7,3,6,7,5,7,6,3,6,3,7,3,6,5,6,7,7,3,7,6,5,3,7,5,3,1,5,2,3,3,1.67461871065833
"TZA60","Tanzania",18,"Female","Middle",2,"Christian: Catholic","Unmarried","Form Three","Maasai",6,7,6,7,6,6,5,2,1,2,5,2,7,5,6,7,5,7,7,3,7,6,7,5,6,5,7,6,7,5,2,5,7,5,7,6,5,7,2,7,7,6,5,7,7,4,7,3,6,4,4,1.17645993175054
"TZA61","Tanzania",NA,NA,NA,NA,NA,"Other","","",6,7,6,7,6,6,5,5,5,5,5,6,5,5,6,7,6,7,NA,NA,NA,NA,NA,NA,NA,6,1,7,7,7,6,6,7,7,5,6,5,7,2,7,6,5,7,6,6,NA,NA,NA,NA,NA,NA,1.2853691738343
"TZA62","Tanzania",18,"Female","Upper middle",3,"Christian: Catholic","Unmarried","Form Two 2","Maasai",7,6,7,7,6,7,2,6,3,1,2,1,7,6,5,6,5,7,3,7,7,6,5,6,7,1,7,6,7,6,5,6,7,7,7,3,1,3,1,1,7,6,3,6,7,7,6,7,7,7,7,1.76879144853366
"TZA63","Tanzania",19,"Male","Lower middle",1,"Christian: Catholic","Unmarried","Form Four","Maasai",7,5,6,5,2,7,5,7,2,2,1,2,7,6,3,6,5,7,7,3,6,7,5,6,2,6,7,5,6,7,5,5,6,7,7,7,6,7,2,7,6,7,6,7,7,3,2,1,2,3,3,1.30772509631659
"TZA65","Tanzania",22,"Female","Upper middle",3,"Christian: Catholic","Married","Form Four 4","Maasai",5,6,6,7,6,6,5,1,6,1,6,2,5,3,1,6,7,6,2,7,6,7,6,7,6,1,7,6,5,7,6,7,6,1,7,1,6,6,1,6,7,7,6,7,7,5,6,4,3,5,5,2.09899907133121
"TZA66","Tanzania",18,"Female","Middle",2,"Christian: Catholic","Unmarried","Form Two","Maasai",7,5,2,7,6,2,5,7,6,6,2,6,7,5,2,6,7,6,7,3,6,5,7,2,6,5,7,2,5,6,7,5,7,6,2,6,5,7,2,7,6,7,5,7,7,3,1,6,3,3,3,1.84105750959148
"TZA68","Tanzania",18,"Male","Middle",2,"Christian: Catholic","Unmarried","4","Maasai",6,7,5,6,7,3,6,5,7,6,7,6,6,7,5,6,5,6,6,1,5,6,7,5,6,7,6,4,6,5,6,6,7,7,5,5,7,6,3,6,7,5,6,7,5,3,2,1,3,3,3,1.0494995356656
"TZA69","Tanzania",22,"Female","Middle",2,"Christian: Catholic","Unmarried","4","Maasai",5,6,3,7,3,5,6,7,3,7,6,7,5,6,5,6,7,6,6,3,6,7,5,6,3,5,6,6,7,5,6,7,6,7,5,6,7,7,3,6,7,3,6,7,5,3,2,4,2,3,3,1.12207752451178
"TZA71","Tanzania",21,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Five 5","Maasai",7,6,5,6,7,5,5,7,5,3,6,7,6,7,3,6,5,4,6,1,5,6,6,5,6,5,7,7,5,3,6,3,5,7,6,7,6,6,1,3,5,7,6,5,7,3,5,2,1,3,3,1.31601066028016
"TZA72","Tanzania",20,"Male","Middle",2,"Christian: Catholic","Unmarried","Chuo Kikuu","Maasai",6,7,5,3,6,7,5,7,5,6,7,5,7,6,5,7,5,7,6,1,5,7,3,6,5,5,7,7,6,5,6,7,6,7,5,6,7,5,1,6,3,6,7,3,6,3,1,5,2,3,3,1.04170289792063
"TZA73","Tanzania",22,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four 4","Maasai",6,3,7,2,7,3,6,4,7,6,7,6,7,2,6,5,7,6,6,4,7,2,6,5,7,5,7,3,6,7,5,7,3,2,5,6,5,7,3,3,6,3,5,7,6,3,6,3,1,3,3,1.8157922373651
"TZA74","Tanzania",19,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four 5","Maasai",6,7,6,3,6,7,6,7,5,7,2,6,6,7,5,6,5,6,7,5,7,3,7,3,5,5,7,6,3,6,5,6,2,7,3,5,6,7,3,7,3,6,7,2,6,3,1,5,2,3,3,1.41357292199487
"TZA75","Tanzania",18,"Male","Middle",2,"Christian: Catholic","Unmarried","4","Maasai",5,6,7,7,5,6,6,7,3,5,6,7,7,5,6,7,5,6,7,3,6,5,6,7,5,7,6,5,6,7,2,3,6,6,5,5,6,7,2,7,6,5,6,7,6,3,1,5,3,3,3,1.23944821757828
"TZA76","Tanzania",42,"Male","Lower middle",1,"Christian: Pentecostal","Married","LA 7","Maasai",7,7,6,7,6,7,1,2,1,2,1,1,5,6,3,7,7,6,6,7,7,5,6,5,3,1,7,6,6,3,5,5,5,7,2,3,3,7,1,5,6,7,6,3,6,6,4,7,3,6,6,1.82921144014398
"TZA77","Tanzania",23,"Female","Lower middle",1,"Muslim: Shia","Unmarried","Form Four","Maasai",7,7,7,6,5,7,1,2,3,2,1,1,6,5,3,7,6,7,7,7,7,3,6,6,5,1,7,5,6,5,3,2,5,6,3,4,4,7,1,5,6,7,5,3,5,7,7,7,5,7,7,1.76109320462102
"TZA78","Tanzania",49,"Female","Lower middle",1,"Spiritual not religious","Married","","Maasai",6,6,6,6,6,6,2,1,2,2,2,2,7,6,2,2,6,6,6,6,6,7,6,6,7,2,6,6,6,6,6,6,6,2,2,2,6,6,2,6,2,6,6,2,2,7,5,4,4,7,7,1.80528611887825
"TZA79","Tanzania",26,"Female","Middle",2,"Other","Unmarried","Cheti","Maasai",7,7,7,7,7,7,6,2,5,3,1,3,7,6,5,2,6,2,1,6,7,7,7,7,5,7,1,7,7,1,6,2,6,7,6,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7,2.14636531326124
"TZA80","Tanzania",29,"Female","Lower middle",1,"Christian: Pentecostal","Married","LA 7","Maasai",7,7,6,6,5,6,2,1,1,1,2,3,3,6,5,5,3,6,6,7,7,5,5,6,3,1,7,6,6,5,6,5,2,6,5,5,3,7,1,5,6,6,3,7,4,7,6,4,4,7,7,1.58571521832364
"TZA81","Tanzania",24,"Female","Lower middle",1,"Christian: Catholic","Married","LA 7","Mhilaki",7,6,5,7,6,7,2,3,1,3,3,2,5,6,3,4,6,7,1,6,7,6,5,6,6,1,7,6,6,3,3,5,6,7,6,6,4,7,2,3,7,7,2,7,4,7,6,1,6,7,7,1.6100904646472
"TZA82","Tanzania",40,"Female","Lower middle",1,"Christian: Other","Married","7","Maasai",7,5,5,7,7,7,1,3,3,3,2,1,3,4,5,6,6,7,6,7,7,5,5,6,3,1,7,5,6,5,5,5,5,6,3,5,2,7,2,3,6,6,4,7,5,7,7,6,4,7,7,1.63299316185545
"TZA83","Tanzania",50,"Female","Upper middle",3,"Christian: Protestant","Married","Form Four","Maasai",7,5,6,7,5,7,3,2,3,1,3,1,5,4,6,7,6,7,5,7,7,5,3,6,2,1,7,6,7,5,6,5,6,3,3,2,1,7,1,5,7,6,3,6,5,6,4,4,3,6,6,1.9034674690672
"TZA84","Tanzania",51,"Female","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",6,6,7,6,6,7,7,5,5,3,3,2,5,5,5,3,6,7,6,7,6,5,6,7,7,1,1,6,6,5,6,6,6,7,2,5,3,7,2,5,7,7,7,6,6,7,6,4,7,7,7,1.801267669557
"TZA85","Tanzania",30,"Female","Middle",2,"Christian: Other","Unmarried","Form Four","Maasai",7,7,6,7,6,7,6,5,5,3,2,1,5,5,5,6,6,7,6,7,6,5,6,7,7,1,7,6,6,5,6,6,6,7,2,5,3,7,2,5,7,7,7,6,6,7,6,4,7,7,7,1.58571521832364
"TZA86","Tanzania",50,"Female","Upper middle",3,"Christian: Catholic","Married","Form Four","Maasai",7,6,6,7,7,6,7,5,5,3,2,1,6,5,5,2,6,7,7,6,7,5,6,7,3,7,1,6,7,5,6,3,5,2,1,7,2,7,2,3,7,5,2,7,1,7,4,6,4,7,7,2.06243137786589
"TZA87","Tanzania",40,"Female","Lower middle",1,"Christian: Pentecostal","Married","LA 7","Maasai",7,6,6,7,6,5,2,3,3,1,1,1,5,3,6,7,6,7,3,7,7,6,5,6,4,2,1,6,7,5,NA,6,3,6,5,6,5,1,1,6,5,7,6,7,5,7,7,7,6,7,7,1.64063999851981
"TZA88","Tanzania",49,"Female","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",6,7,6,6,7,7,2,1,2,2,1,2,1,2,6,2,6,6,6,6,6,6,6,6,2,1,2,6,6,6,7,6,6,2,2,2,2,6,2,6,6,7,2,2,1,7,1,4,4,7,7,2.26344613494492
"TZA89","Tanzania",37,"Female","Lower middle",1,"Christian: Catholic","Married","La saba 7","Maasai",7,6,7,6,7,6,2,2,1,1,1,6,6,2,1,2,2,2,6,6,6,6,2,6,2,2,6,6,6,6,6,6,7,2,6,2,2,6,6,6,6,6,2,6,6,7,4,3,3,7,7,2.20301177245271
"TZA90","Tanzania",29,"Female","Middle",2,"Spiritual not religious","Married","Form Four","Maasai",7,7,6,6,6,6,6,5,5,7,NA,1,5,5,5,6,6,7,6,7,6,5,6,7,7,1,7,6,6,5,6,6,7,6,1,7,7,7,2,5,7,7,6,6,6,7,6,4,7,7,7,1.60106395784224
"TZA91","Tanzania",39,"Female","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",6,6,6,7,7,7,2,6,6,1,2,2,5,5,5,6,6,7,6,7,6,5,6,7,7,1,3,6,6,5,4,6,6,6,2,5,3,6,1,5,7,7,7,6,6,6,6,4,7,6,6,1.59482859921358
"TZA92","Tanzania",52,"Female","Middle",2,"Christian: Catholic","Married","La saba 7","Maasai",7,7,6,6,7,3,6,5,5,2,1,3,5,5,5,7,6,7,6,7,7,6,5,6,6,7,6,6,5,7,6,6,6,7,2,5,3,7,2,5,7,7,7,7,7,7,6,4,7,7,7,1.39810948960642
"TZA93","Tanzania",42,"Female","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",6,6,6,6,7,6,5,5,5,3,1,2,5,5,5,6,6,7,6,1,6,7,5,7,7,7,1,6,6,5,7,6,6,6,1,4,3,7,2,5,7,7,7,6,7,7,6,4,7,7,7,1.63687135294346
"TZA94","Tanzania",37,"Female","Middle",2,"Spiritual not religious","Married","Form Four","Maasai",7,7,6,6,7,7,6,5,5,3,2,1,5,5,4,6,6,7,7,1,7,7,5,6,7,2,6,6,7,5,7,7,5,6,1,5,2,7,1,4,6,6,6,7,7,7,6,4,7,7,7,1.71945390724219
"TZA95","Tanzania",58,"Male","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",6,7,6,6,7,7,2,1,2,2,2,2,1,2,2,6,6,2,6,6,6,6,6,6,6,1,2,6,7,6,5,6,6,2,2,2,2,6,2,6,7,7,7,2,2,7,4,4,7,7,7,2.2805891687285
"TZA96","Tanzania",32,"Female","Middle",2,"Christian: Catholic","Married","7","Maasai",6,6,6,7,7,3,5,5,6,1,2,3,5,5,5,6,6,6,6,7,6,5,6,6,7,1,7,6,6,5,7,6,7,6,1,5,3,7,2,5,7,7,6,6,6,7,6,4,7,7,7,1.71100445115846
"TZA97","Tanzania",28,"Male","Middle",2,"Spiritual not religious","Unmarried","7","Maasai",6,6,7,7,6,6,2,1,2,2,1,2,2,1,2,2,6,6,7,7,7,6,6,7,4,1,2,6,6,7,7,6,6,7,2,2,2,6,1,6,7,6,7,2,1,7,4,3,1,7,7,2.29957462985241
"TZA98","Tanzania",29,"Male","Lower middle",1,"Christian: Other","Unmarried","Chuo","Maasai",7,6,5,6,6,7,2,3,2,3,1,2,7,1,6,5,7,3,6,7,7,6,5,6,3,1,7,6,5,5,5,3,3,6,6,2,1,6,1,7,5,6,2,6,5,7,6,4,7,7,7,2.03590951081621
"TZA99","Tanzania",48,"Male","Middle",2,"Muslim: Shia","Married","Diploma","Makonde",7,5,6,7,6,7,3,5,6,2,1,2,5,3,4,7,6,7,7,7,7,5,6,3,2,1,7,5,6,7,3,3,6,6,7,7,6,6,1,6,6,7,5,6,7,7,6,4,5,7,7,1.66594187138705
"TZA100","Tanzania",37,"Male","Lower middle",1,"Christian: Other","Married","La saba 7","Maasai",6,7,7,1,7,6,2,1,3,3,3,3,7,6,4,2,6,4,5,7,7,6,4,5,5,7,NA,6,7,6,7,5,6,7,5,6,3,4,4,6,5,7,4,4,4,7,6,7,5,7,7,1.70096461821258
"TZA101","Tanzania",NA,NA,NA,NA,"Christian: Pentecostal","Other","","Maasai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,7,7,7,7,7,7,5,6,7,6,7,1,6,6,5,5,5,2,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,7,2.03643286742515
"TZA102","Tanzania",NA,NA,NA,NA,"Christian: Catholic","Other","","Maasai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,6,1,7,1,7,7,7,3,3,2,1,1,6,6,7,6,2,1,2,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,NA,NA,2.52568504911445
"TZA103","Tanzania",NA,NA,NA,NA,"Christian: Other","Other","","Maasai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,2,6,NA,7,7,7,7,7,7,7,1,2,7,6,6,7,NA,2,2,2,6,7,NA,NA,NA,NA,NA,NA,NA,NA,7,4,5,7,7,7,2.39443799947573
"TZA104","Tanzania",NA,NA,NA,NA,"Christian: Catholic","Other","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,1,2,1,7,7,7,7,6,5,5,1,7,7,7,7,7,3,5,6,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,7,2.37978963204953
"TZA105","Tanzania",25,"Female","Middle",2,"Christian: Pentecostal","Unmarried","Form Four","Maasai",6,7,5,7,7,7,1,1,1,5,1,1,1,3,4,7,7,7,7,7,7,5,6,7,6,7,1,6,6,5,5,5,2,6,6,6,3,7,1,6,7,6,5,7,6,7,7,7,4,7,7,1.93929615201428
"TZA106","Tanzania",55,"Male","Middle",2,"Christian: Catholic","Married","Form Four","Maasai",7,6,7,6,6,6,1,2,NA,2,1,1,1,2,1,6,6,1,7,1,7,7,7,3,3,2,1,1,6,6,7,6,2,1,2,7,6,6,1,7,6,6,6,2,1,NA,4,7,4,NA,NA,2.50651325463325
"TZA107","Tanzania",39,"Male","Middle",2,"Christian: Other","Married","Darsa La 7","Maasai",7,6,6,6,7,6,2,1,3,1,2,1,1,2,5,2,6,NA,7,7,7,7,7,7,7,1,2,7,6,6,7,NA,2,2,2,6,7,7,1,7,6,6,6,1,2,7,4,5,7,7,7,2.30000941085972
"TZA108","Tanzania",26,"Female","Middle",2,"Christian: Catholic","Unmarried","Degree","Maasai",6,6,5,5,5,5,2,1,1,1,1,1,6,6,1,2,2,1,7,7,7,7,6,5,5,1,7,7,7,7,7,3,5,6,3,6,6,7,2,7,6,7,7,7,7,7,7,6,7,7,7,2.08470969028151
"TZA109","Tanzania",37,"Male","Lower middle",1,"Christian: Catholic","Married","Diploma","Maasai",7,5,6,5,5,6,2,1,1,1,3,2,5,5,2,6,7,7,7,7,7,6,5,6,2,7,1,6,5,6,6,3,3,5,5,6,3,4,5,5,7,6,2,7,5,7,7,7,6,7,7,1.61290088826385
"TZA110","Tanzania",30,"Male","Lower middle",1,"Christian: Pentecostal","Married","Diploma","Maasai",6,7,5,7,7,7,3,5,1,2,1,1,7,5,4,2,7,5,5,7,7,5,3,6,2,1,7,5,6,3,6,3,2,6,7,3,1,6,1,5,6,6,5,2,3,2,4,7,7,2,2,2.07425558499527
"TZA111","Tanzania",42,"Male","Lower middle",1,"Christian: Protestant","Married","Form Four","Maasai",7,6,5,7,7,7,3,6,2,5,1,2,5,3,4,6,7,6,7,7,7,5,3,6,5,5,3,6,7,5,6,5,5,5,3,7,5,7,1,3,6,7,4,7,5,7,6,6,4,7,7,1.31876094679157
"TZA112","Tanzania",24,"Male","Middle",2,"Christian: Catholic","Married","Chuo","Mchaga",7,6,7,7,6,7,2,2,1,4,2,1,6,3,2,7,6,5,6,7,7,5,5,6,3,1,7,5,2,6,3,3,2,6,2,3,1,4,2,7,6,7,6,5,7,7,4,7,7,7,7,2.18526024052985
"TZA113","Tanzania",29,"Male","Middle",2,"Christian: Pentecostal","Married","Secondary","Maasai",7,7,7,7,7,7,2,2,2,1,1,1,7,6,7,7,7,1,1,6,2,7,7,7,7,7,1,7,7,1,7,7,1,7,7,7,1,7,1,7,7,7,7,2,7,7,7,7,7,7,7,2.47560562053123
"TZA114","Tanzania",58,"Male","Middle",2,"Spiritual not religious","Married","La saba 7","Maasai",7,6,6,7,6,6,1,2,1,1,2,2,1,1,7,1,6,7,6,3,1,6,7,2,4,2,1,7,6,6,7,7,6,1,1,2,1,6,1,6,7,6,2,1,2,7,2,4,4,7,7,2.63752189358315
"TZA115","Tanzania",72,"Male","Middle",2,"Spiritual not religious","Married","","Maasai",6,7,7,6,6,1,2,1,2,1,2,2,1,2,NA,6,NA,7,6,3,2,6,7,2,4,1,2,6,7,6,6,6,7,1,2,2,1,7,2,7,6,2,2,1,2,7,2,4,3,7,7,2.53631631168126
"TZA116","Tanzania",38,"Male","Lower middle",1,"Christian: Other","Married","Form Four","Maasai",7,5,6,7,5,7,1,2,2,2,3,1,5,3,4,6,7,6,7,7,7,6,5,6,3,NA,7,6,5,3,5,2,1,2,3,4,3,5,1,6,2,7,5,1,7,7,7,7,7,7,7,1.83940186187961
"TZA117","Tanzania",32,"Male","Lower middle",1,"Christian: Catholic","Married","Form Four","Maasai",7,5,6,7,7,7,3,3,4,2,2,1,5,5,6,6,7,6,3,7,7,6,4,5,1,1,7,6,6,2,5,6,5,6,3,3,2,1,2,5,5,7,5,2,7,7,7,7,7,7,7,1.77543625992134
"TZA118","Tanzania",28,"Male","Lower middle",1,"Christian: Other","Unmarried","LA 7","Maasai",6,7,5,7,6,7,2,1,2,3,1,1,2,6,7,6,7,5,3,7,7,5,3,6,7,1,7,5,6,3,4,6,6,7,2,5,1,6,1,5,7,6,7,7,6,7,6,4,4,7,7,1.97080135249966
"TZA119","Tanzania",32,"Male","Middle",2,"Spiritual not religious","Married","Darsa La 7","Maasai",6,6,7,7,6,6,1,2,1,2,1,2,NA,6,6,6,7,7,1,2,6,6,6,2,2,1,6,2,6,7,7,2,6,6,6,6,6,6,6,6,6,6,6,2,6,7,6,6,5,7,7,1.66336959782615
"TZA120","Tanzania",46,"Male","Lower middle",1,"Christian: Pentecostal","Married","LA 7","Maasai",7,6,6,5,6,7,1,1,2,3,2,2,3,2,2,7,5,6,5,7,7,5,5,6,6,1,7,6,7,5,7,5,5,6,6,6,5,7,1,6,6,3,2,5,6,7,7,4,6,7,7,1.71100445115846
"TZA121","Tanzania",43,"Male","Lower middle",1,"Spiritual not religious","Married","","Maasai",7,6,7,6,7,6,2,2,1,2,1,1,6,2,1,6,2,2,6,6,6,6,2,6,2,2,6,6,6,6,6,6,7,2,6,2,2,6,6,6,6,6,6,2,6,7,4,3,3,7,7,2.14636531326124
"TZA122","Tanzania",28,"Male","Lower middle",1,"Christian: Other","Married","Form Four","Maasai",6,7,7,6,7,7,1,2,3,1,3,3,7,6,5,2,6,4,5,7,7,6,4,5,5,1,7,6,7,6,7,5,6,7,5,6,3,4,4,6,6,7,4,4,4,7,6,7,5,7,7,1.65940446799621
"TZA123","Tanzania",52,"Male","Middle",2,"Spiritual not religious","Married","","Maasai",6,7,7,7,6,6,1,1,3,3,3,1,7,6,4,2,6,4,5,7,7,6,4,5,5,2,7,7,6,7,7,5,6,3,5,6,3,4,4,3,5,7,4,4,4,7,6,7,5,7,7,1.64184413813037
"TZA124","Tanzania",27,"Male","Middle",2,"Christian: Protestant","Unmarried","Bachelor Degree","Maasai",3,3,2,3,4,4,4,4,4,4,4,3,6,5,4,4,4,4,3,5,4,4,3,4,4,4,4,5,5,4,5,5,3,3,2,3,3,6,3,1,4,7,5,6,7,7,7,5,3,7,7,1.00722031037067
"TZA125","Tanzania",47,"Male","Lower middle",1,"Christian: Other","Married","Darsa La 7","Maasai",6,7,6,7,6,6,1,2,1,2,2,2,NA,6,3,7,6,7,5,2,7,6,4,4,6,2,1,6,6,7,6,6,6,2,1,2,6,6,6,7,6,6,6,6,2,7,4,2,4,7,7,2.07373943804833
"TZA126","Tanzania",49,"Male","Lower middle",1,"Spiritual not religious","Married","","Maasai",6,NA,2,6,6,6,1,6,6,6,6,6,NA,5,6,6,7,6,1,2,6,6,6,2,2,2,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,2,3,6,7,6,7,5,7,7,1.27920429813366
"TZA127","Tanzania",50,"Male","Upper middle",3,"Christian: Pentecostal","Married","Shahada","Maasai",5,6,6,5,5,5,2,2,2,1,1,1,7,6,5,4,6,6,1,6,5,6,6,7,5,1,7,6,7,3,5,6,5,3,5,5,2,7,1,7,5,6,7,7,1,6,7,7,4,6,6,1.51741102931409
"TZA128","Tanzania",29,"Male","Lower middle",1,"Other","Married","Form Four","Maasai",7,6,5,7,7,7,1,3,2,3,1,2,4,3,3,5,6,7,6,1,7,5,4,5,3,1,7,6,6,5,3,5,2,5,3,6,1,1,1,6,7,6,6,3,5,7,7,7,7,7,7,1.94069687169998
"TZA129","Tanzania",29,"Female","Upper middle",3,"Christian: Pentecostal","Unmarried","Degree","Maasai",6,6,6,6,6,6,6,NA,4,4,4,5,5,5,2,1,7,1,2,6,4,6,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,6,6,6,6,6,6,7,7,7,7,7,7,2.13733053554704
"TZA130","Tanzania",42,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four","Mwela",7,7,7,7,7,7,6,1,1,1,1,1,7,6,5,5,4,7,7,1,7,6,2,7,2,7,7,7,7,7,7,4,5,6,4,6,6,7,1,7,7,7,7,7,7,4,4,1,1,4,4,1.10253331475513
"TZA131","Tanzania",40,"Male","Middle",2,"Christian: Protestant","Other","Diploma","Mnyakyusa",3,4,NA,4,3,4,NA,5,NA,2,2,4,6,5,NA,4,4,2,4,6,6,5,3,1,4,3,1,NA,4,NA,4,NA,4,NA,4,3,1,2,4,3,2,3,4,7,5,1,5,NA,6,1,1,1.2485285456936
"TZA132","Tanzania",29,"Male","Lower middle",1,"Other","Unmarried","Chuo","Digo",5,5,5,3,5,5,3,3,3,3,3,3,5,5,3,5,5,3,3,7,6,6,6,5,5,6,1,6,7,3,6,3,1,7,3,1,1,3,3,5,5,7,7,7,5,4,4,4,5,4,4,1.87228063671254
"TZA133","Tanzania",30,"Male","Middle",2,"Christian: Catholic","Unmarried","O Level","Auhehe",5,5,6,6,5,6,5,1,6,2,3,3,5,6,6,6,6,6,5,2,3,5,5,6,6,2,6,6,6,6,6,6,2,6,2,6,2,6,5,2,3,6,5,6,6,6,7,7,5,6,6,1.4939491483886
"TZA134","Tanzania",28,"Female","Upper middle",3,"Christian: Protestant","Unmarried","Post Graduate","Nyakyusa",7,6,6,7,6,6,7,6,6,5,5,5,7,6,6,4,6,6,7,1,6,6,5,5,6,7,7,6,7,1,7,2,2,7,1,7,1,7,1,7,6,6,6,6,5,4,4,3,5,4,4,2.18028052974974
"TZA135","Tanzania",38,"Female","Middle",2,"Christian: Other","Unmarried","College","Jauo",4,4,4,1,1,4,2,2,2,1,1,1,6,6,6,4,4,4,7,7,1,7,5,7,2,7,1,7,7,7,7,2,4,7,4,7,4,7,6,3,7,7,7,7,2,7,7,7,7,7,7,2.03590951081621
"TZA136","Tanzania",28,"Male","Middle",2,"Muslim: Shia","Married","Chuo","Mzaramo",7,7,7,1,1,1,7,7,7,6,6,6,7,7,6,7,6,6,4,1,6,3,6,6,6,7,7,7,7,7,1,7,7,1,7,7,7,7,1,7,7,7,5,7,7,7,7,7,7,7,7,2.44615936769743
"TZA137","Tanzania",41,"Male","Middle",2,"Christian: Protestant","Other","Form Four","Muha",1,7,6,6,6,6,2,3,2,1,2,1,7,6,5,7,3,2,7,7,4,6,6,6,6,4,1,7,3,5,6,2,3,2,1,6,5,7,2,7,2,7,6,6,7,6,7,3,2,6,6,2.12601212043391
"TZA138","Tanzania",22,"Female","Middle",2,"Spiritual not religious","Unmarried","Didato channe","Msukuma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,7,1,3,7,5,7,7,5,7,5,7,5,1,3,7,7,7,1,2,2,NA,NA,NA,NA,NA,NA,2.27015302815511
"TZA139","Tanzania",30,"Male","Lower middle",1,"Christian: Catholic","Married","Primary","Mruguru",6,7,7,6,6,6,5,4,4,5,5,5,6,5,5,6,7,5,5,7,3,5,5,6,5,3,5,3,3,6,6,5,6,1,3,5,6,5,3,6,5,6,6,6,5,6,7,6,6,6,6,1.52277397525376
"TZA140","Tanzania",49,"Male","Middle",2,"Christian: Catholic","Other","Diploma","Mhaya",2,NA,5,4,4,5,4,1,1,1,1,1,7,7,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,7,3,7,7,7,7,5,4,7,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55021355152636
"TZA141","Tanzania",29,"Male","Middle",2,"Other","Married","STD VII","Matumbi",6,6,6,6,6,6,6,6,6,5,5,6,7,6,6,5,7,5,7,7,7,7,7,7,7,7,2,7,7,7,7,6,7,7,7,7,7,7,2,7,7,7,7,7,4,7,7,2,4,7,7,1.11316235778192
"TZA142","Tanzania",56,"Male","Middle",2,"Christian: Catholic","Married","Diploma","Nyaturu",6,6,6,5,6,6,7,NA,6,NA,5,6,7,6,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,7,7,6,1,7,1,6,6,7,6,7,7,7,6,6,6,NA,NA,NA,NA,NA,NA,1.6396358733272
"TZA143","Tanzania",53,"Male","Lower middle",1,"Christian: Protestant","Married","Cheti","Msambaa",5,5,6,5,NA,6,6,NA,4,2,2,2,6,6,6,6,6,1,6,3,6,NA,6,5,6,3,2,NA,2,3,5,2,2,6,NA,2,2,6,6,6,6,2,6,6,6,5,2,6,2,5,5,1.87844920840874
"TZA144","Tanzania",22,"Female","Middle",2,"Spiritual not religious","Unmarried","Form Four","Mfumbaa",7,7,7,7,7,7,2,2,2,NA,2,2,5,7,2,5,5,5,7,7,5,7,7,7,7,7,2,7,7,7,7,5,7,7,3,7,2,2,1,7,7,7,5,7,2,7,7,6,7,7,7,1.81728815323384
"TZA145","Tanzania",35,"Male","Middle",2,"Spiritual not religious","Unmarried","Secondary","Msambaa",3,5,2,2,5,6,3,5,4,1,4,6,3,2,2,4,5,5,3,4,6,4,4,3,4,6,4,4,6,3,3,5,6,NA,2,5,3,4,3,4,5,5,4,4,3,5,4,3,4,5,5,1.46095426067302
