"id","country","age","gender","ses","fses","religion","married","education","ethnicity","IGF01","IGF02","IGF03","IGI01","IGI02","IGI03","OGF01","OGF02","OGF03","OGI01","OGI02","OGI03","ENDBCL01","ENDBCL02","ENDBCL03","ENDBBL01","ENDBBL02","ENDBBL03","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","event_positive_affect","event_negative_affect","event_episodic_recall_01","event_episodic_recall_02","event_shared_perception_01","event_shared_perception_02","event_reflection_01","event_reflection_02","event_transformative_indiv_01","event_transformative_indiv_02","event_transformative_group_01","event_transformative_group_02","religious_freedom_per_01","religious_freedom_per_02","religious_freedom_per_03","religious_freedom_per_04","religious_freedom_per_05","religious_freedom_per_06","religious_freedom_per_07","religious_freedom_per_08","religious_freedom_exp_01","religious_freedom_exp_02","religious_freedom_exp_03","religious_freedom_exp_04","religious_freedom_exp_05","religious_freedom_exp_06"
"TZA159","Tanzania",32,"Male","Lower middle",1,"Christian: Catholic","Unmarried","Form Four","Mjukuna",6,6,6,5,7,7,5,5,6,1,1,1,5,5,5,6,6,7,5,3,6,5,6,5,6,2,2,1,6,6,6,7,7,6,7,7,6,6,6,5,2,2,7,7,7,2,2,2,2,2,2
"TZA160","Tanzania",27,"Male","Middle",2,"Muslim: Sunni","Other","Chuo","Npale",6,6,6,7,6,6,6,6,6,7,6,7,6,6,6,7,5,NA,6,2,5,6,5,6,7,6,6,7,6,6,7,6,7,6,7,6,6,6,2,6,6,6,5,6,6,2,2,2,2,2,2
"TZA161","Tanzania",25,"Male","Middle",2,"Christian: Protestant","Unmarried","Chuo Kikuu","Nyakyusa",7,7,7,7,7,5,1,1,1,1,1,4,7,7,5,3,5,7,1,4,7,NA,5,6,3,7,1,6,7,7,6,6,7,7,2,7,3,7,4,7,7,6,4,4,6,4,5,5,6,4,4
"TZA162","Tanzania",22,"Male","Lower middle",1,"Muslim: Shia","Unmarried","Form Two","Mshirazi",6,6,7,5,5,6,5,5,3,5,5,5,7,5,5,5,3,2,3,6,5,4,5,5,6,1,7,7,7,6,5,6,5,5,6,5,5,6,3,5,6,6,5,7,6,6,5,4,6,6,6
"TZA163","Tanzania",64,"Male","Middle",2,"Christian: Pentecostal","Married","Degree","Shona",7,7,7,7,7,7,1,2,1,1,1,1,7,7,6,4,7,2,7,6,6,7,7,7,6,1,7,7,7,7,7,7,6,7,7,7,6,7,1,7,7,7,7,7,7,6,7,7,7,6,6
"TZA164","Tanzania",25,"Female","Middle",2,"Christian: Catholic","Unmarried","Shahada","Mpare",5,5,5,5,5,5,5,4,4,4,4,6,5,2,4,6,6,2,7,7,5,7,7,6,6,1,7,6,6,7,6,6,5,5,5,3,4,5,3,5,5,5,5,7,5,7,7,7,7,7,7
"TZA165","Tanzania",29,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four","Mngoni",7,6,6,6,6,6,5,5,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,3,7,4,7,6,6,3,6,2,3,1,6,3,5,5,5,5,6,6,7,7,5,7,7,7
"TZA166","Tanzania",28,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four","Msukuma",2,1,4,4,7,6,6,5,6,4,5,3,6,2,4,6,3,1,NA,NA,NA,NA,NA,NA,NA,1,6,4,4,5,3,7,6,1,2,5,6,7,2,5,2,1,2,5,7,7,6,4,1,7,7
"TZA167","Tanzania",23,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four","Muha",1,7,7,7,7,7,1,1,2,6,NA,5,6,3,2,5,2,5,6,7,5,5,NA,3,5,7,7,7,3,7,6,7,5,1,5,1,5,1,1,5,7,7,1,5,1,7,7,5,2,7,7
"TZA168","Tanzania",35,"Male","Lower middle",1,"Muslim: Shia","Married","7","Mluguru",2,1,2,6,7,6,2,1,2,1,2,4,2,1,2,6,1,6,7,1,6,2,6,7,6,2,1,7,7,3,6,7,2,7,7,1,2,7,2,1,2,6,1,6,7,4,7,7,7,4,4
"TZA169","Tanzania",34,"Male","Middle",2,NA,"Unmarried","Shadada","Mluguru",5,5,7,7,6,7,3,2,2,2,2,5,6,5,6,7,6,5,4,7,6,5,4,6,6,2,5,7,7,7,7,2,4,4,2,6,3,4,3,7,6,7,2,6,6,7,7,7,6,7,7
"TZA170","Tanzania",34,"Male","Middle",2,"Muslim: Shia","Married","Form Four","Msambaa",5,6,7,6,6,6,5,2,2,2,6,2,5,6,6,6,7,6,6,6,6,5,6,6,6,1,7,7,4,7,7,6,7,2,6,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7
"TZA171","Tanzania",30,"Male","Middle",2,"Muslim: Shia","Married","Form Four","Mrkuguku",5,6,NA,6,6,6,3,2,2,2,6,2,7,6,6,6,7,6,6,6,6,5,6,6,6,1,7,7,4,7,7,6,7,2,6,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,7
"TZA172","Tanzania",30,"Male","Middle",2,"Christian: Catholic","Unmarried","Shadada","Mluguru",6,7,7,6,5,7,2,1,1,5,3,4,7,6,5,4,6,6,6,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,6,7,7,7,1,6,6,6,6,7,7,7,7,7,4,7,7
"TZA173","Tanzania",18,"Female","Middle",2,"Christian: Pentecostal","Unmarried","STD VII","Mfipa",4,4,5,6,4,7,2,1,3,2,3,2,3,4,1,5,6,2,6,7,5,4,6,7,5,1,6,4,4,2,7,4,2,1,3,1,4,7,2,7,4,6,5,4,5,6,5,6,7,6,6
"TZA174","Tanzania",23,"Female","Middle",2,NA,"Unmarried","Shadada","Mzigua",6,6,6,6,6,7,4,4,4,4,4,3,5,4,NA,2,1,1,5,7,5,1,3,5,5,6,2,4,4,4,2,6,4,6,3,6,1,6,2,7,3,7,6,7,6,7,7,7,6,7,7
"TZA175","Tanzania",40,"Female","Middle",2,"Christian: Pentecostal","Unmarried","Diploma","Mluguru",7,7,7,7,7,7,4,1,1,5,5,4,5,7,4,7,1,1,7,7,6,5,5,6,5,1,7,6,6,5,5,6,5,5,6,5,5,6,3,6,7,7,6,5,6,6,5,4,7,6,6
"TZA176","Tanzania",34,"Female","Upper middle",3,"Muslim: Shia","Married","STD VII","Mkwere",7,7,7,7,7,7,1,1,1,1,1,1,2,3,6,NA,2,2,7,7,7,7,7,7,7,1,7,7,7,7,7,6,7,2,4,7,6,1,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA177","Tanzania",51,"Male","Middle",2,"Muslim: Sunni","Married","Form Four","Mshirazii",7,7,7,7,7,7,2,1,1,2,2,5,6,6,7,7,3,3,5,7,6,6,6,6,6,1,6,6,6,6,6,7,7,3,7,6,6,4,1,7,6,6,6,7,7,7,7,7,7,7,7
"TZA178","Tanzania",33,"Male","Middle",2,"Muslim: Shia","Unmarried","STD VII","Mzarhim",5,5,5,6,6,6,3,2,2,5,5,5,2,5,5,5,6,5,3,2,6,7,6,7,7,6,6,6,6,6,6,6,6,6,6,6,1,2,1,6,6,6,6,5,6,1,1,6,6,1,1
"TZA179","Tanzania",29,"Female","Middle",2,"Muslim: Sunni","Unmarried","Form Four","Mdigo",6,6,6,7,7,7,2,2,2,2,1,1,6,6,7,2,3,7,5,3,6,6,5,5,5,1,1,NA,4,1,NA,NA,5,2,2,1,1,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA180","Tanzania",26,"Male","Upper",4,"Christian: Pentecostal","Unmarried","Form Four","Muha",7,7,2,7,7,7,3,3,1,1,1,5,7,6,6,5,2,2,5,7,6,5,5,7,6,1,7,6,7,7,7,6,2,7,2,1,1,6,3,5,5,7,5,7,6,7,7,7,6,7,7
"TZA181","Tanzania",42,"Female","Middle",2,"Christian: Protestant","Married","7","Chaga",4,4,5,5,4,4,4,4,NA,4,4,4,6,6,NA,2,3,2,4,2,5,4,4,6,4,4,6,6,4,4,4,7,7,4,4,6,6,6,2,6,6,6,6,6,6,7,7,1,7,7,7
"TZA182","Tanzania",35,"Male","Middle",2,"Christian: Other","Married","Degree","Chaga",7,7,7,7,7,7,NA,5,5,2,2,4,6,7,6,7,7,7,2,6,6,6,7,7,7,1,6,6,7,1,7,1,1,1,1,4,2,6,1,7,4,7,7,7,7,7,7,7,5,7,7
"TZA183","Tanzania",32,"Male","Lower middle",1,"Christian: Catholic","Unmarried","IV","Mchaga",6,6,7,6,6,6,2,2,2,2,2,2,6,7,6,7,1,1,6,3,6,6,5,5,5,2,2,6,6,6,7,7,7,2,7,2,7,7,1,7,6,7,7,7,7,7,7,7,7,7,7
"TZA184","Tanzania",36,"Female","Middle",2,"Muslim: Sunni","Unmarried","Lasaba","Muzinguw",6,6,6,5,6,5,3,3,3,3,3,3,4,5,6,6,7,6,4,5,4,4,3,6,6,5,6,5,6,6,6,5,6,5,5,5,5,5,2,5,6,6,6,7,7,5,5,6,6,5,5
"TZA185","Tanzania",31,"Male","Upper",4,"Christian: Catholic","Unmarried","Form Four","Mmakonde",7,7,6,7,7,7,1,2,2,1,2,2,5,5,5,3,3,5,5,5,5,6,6,6,5,1,7,6,7,5,5,6,5,6,6,6,5,6,2,7,7,7,6,5,5,7,7,5,3,7,7
"TZA186","Tanzania",30,"Male","Middle",2,"Christian: Catholic","Other","Kidato Channe","Haya",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,7,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA187","Tanzania",28,"Male","Middle",2,"Muslim: Sunni","Unmarried","Diploma","Mnyamuezi",6,6,6,7,7,7,2,2,2,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA188","Tanzania",49,"Male","Middle",2,"Muslim: Sunni","Married","Secondary","Mrangi",6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA189","Tanzania",40,"Female","Middle",2,"Christian: Other","Married","Secondary","Mhehe",6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,7,7,6,7,7,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA190","Tanzania",58,"Female","Middle",2,"Christian: Protestant","Unmarried","Msingi","Mbena",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,1,1,1,1,2,2,4,4,2,2,7,7,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA191","Tanzania",24,"Male","Middle",2,"Muslim: Sunni","Unmarried","Degree","Ndengereko",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,7,6,7,7,7,7,7,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA192","Tanzania",46,"Male","Middle",2,"Other","Married","Secondary","Mdigo",7,7,7,7,7,7,1,1,1,1,1,1,6,7,7,7,7,1,6,2,6,6,6,6,6,2,2,2,2,2,2,3,3,2,3,3,3,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA193","Tanzania",25,"Female","Middle",2,"Christian: Pentecostal","Unmarried","Chuo kikuu","Mranda",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,7,6,2,6,7,7,7,6,7,7,7,6,7,7,7,7,7,7,7,7,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA194","Tanzania",29,"Male","Middle",2,"Muslim: Sunni","Other","Form 6","Mpare",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,7,7,7,7,1,7,7,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA195","Tanzania",28,"Male","Middle",2,"Christian: Catholic","Other","Advance level","Mzigua",4,6,6,6,6,6,4,4,4,4,4,4,7,NA,NA,7,7,7,5,5,5,5,5,6,6,3,3,5,6,5,5,5,7,5,5,5,5,6,3,7,5,7,5,7,4,6,7,7,7,6,6
"TZA196","Tanzania",22,"Female","Middle",2,"Christian: Pentecostal","Unmarried","La saba","Muha",7,7,6,6,7,6,1,2,2,2,5,5,5,6,6,6,4,5,7,6,7,6,6,6,7,7,1,6,7,5,6,6,7,6,6,7,7,6,2,7,6,6,6,6,6,7,7,6,5,7,7
"TZA197","Tanzania",32,"Male","Middle",2,"Christian: Protestant","Unmarried","Form Four","Muha",2,6,7,6,6,7,NA,2,2,2,2,2,6,6,7,6,6,7,6,6,6,6,6,6,6,2,7,6,6,3,6,6,3,2,2,2,2,7,1,7,2,7,6,6,7,7,7,7,7,7,7
"TZA198","Tanzania",18,"Male","Middle",2,"Christian: Catholic","Unmarried","Form Four","Mtanga",7,7,6,7,7,6,2,3,3,2,5,3,5,6,6,3,5,3,6,6,5,5,6,6,5,1,7,6,6,5,5,7,5,6,7,5,5,6,3,6,6,7,6,6,5,7,6,6,6,7,7
"TZA199","Tanzania",38,"Female","Middle",2,"Christian: Catholic","Married","Darsa la 7","Mbona",7,6,6,7,7,7,2,3,3,2,4,5,6,5,5,5,5,5,5,6,6,6,5,6,5,7,1,7,7,5,6,6,6,6,6,5,5,5,2,6,6,NA,6,6,7,7,7,6,6,7,7
"TZA200","Tanzania",33,"Male","Middle",2,"Muslim: Shia","Unmarried","Form Four","Mdigo",7,6,6,6,6,6,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,6,5,3,1,7,7,7,6,6,7,6,7,7,5,5,6,1,6,6,6,7,7,6,7,7,7,4,7,7
"TZA201","Tanzania",32,"Male","Middle",2,"Muslim: Sunni","Unmarried","Form Four","Mluguru",7,7,6,6,6,6,6,6,5,4,5,6,5,5,3,3,5,5,2,7,7,4,6,6,4,1,7,6,7,7,6,7,6,2,7,6,5,5,2,7,6,7,7,7,6,6,6,7,7,6,6
"TZA202","Tanzania",19,"Male","Middle",2,"Muslim: Sunni","Unmarried","Form Four","Mzaramo",7,7,7,7,7,7,2,1,2,2,5,5,5,5,6,5,6,5,6,6,5,5,6,6,5,1,7,6,6,6,7,6,6,7,6,5,5,6,1,7,7,6,6,6,6,6,6,7,5,6,6
"TZA203","Tanzania",51,"Female","Middle",2,"Muslim: Sunni","Married","La saba","Mzaramo",7,7,6,7,7,7,2,2,2,2,3,5,5,5,3,3,4,5,5,7,5,5,5,5,3,1,7,7,7,7,7,6,6,2,6,2,3,7,1,7,6,6,7,6,3,7,7,7,5,7,7
"TZA204","Tanzania",43,"Male","Middle",2,"Christian: Pentecostal","Married","La saba","Mpogoro",7,7,7,7,7,7,3,3,2,2,6,5,5,5,5,3,5,5,3,5,5,5,5,6,5,1,7,7,7,7,6,6,6,6,6,5,5,7,2,6,6,6,6,6,7,7,7,6,5,7,7
"TZA205","Tanzania",28,"Female","Middle",2,"Christian: Catholic","Married","La saba","Mluguru",7,7,7,7,6,6,1,1,1,2,5,6,5,5,5,2,4,4,2,3,5,5,5,5,5,7,2,7,7,2,6,6,6,3,3,6,5,6,2,7,6,6,6,6,6,7,7,6,6,7,7
"TZA206","Tanzania",67,"Female","Lower middle",1,"Muslim: Sunni","Other","Darsa la 7","Mzigua",7,7,7,7,7,7,1,1,1,1,1,1,6,6,5,6,6,6,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,7,1,6,6,6,6,7,7,6,6,6,6,6,6
"TZA207","Tanzania",42,"Male","Lower middle",1,"Muslim: Sunni","Married","La saba","Mzigua",7,7,7,7,7,6,1,1,2,2,3,5,5,5,3,5,5,3,6,5,5,5,6,5,5,7,1,7,7,3,6,7,6,5,7,5,5,5,2,6,6,5,7,6,6,7,6,6,5,7,7
"TZA208","Tanzania",24,"Male","Lower middle",1,"Christian: Protestant","Unmarried","Msingi","Masai",7,7,7,7,7,7,1,1,1,1,1,1,6,6,5,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,7,7,6,2,5,6,NA,6,6,7,2,7,7,7,2,2
"TZA209","Tanzania",34,"Male","Lower middle",1,"Christian: Protestant","Unmarried","Elimu Msingi","Masai",6,6,6,6,6,6,1,1,1,1,1,1,6,6,6,7,6,6,4,4,4,4,4,4,4,2,2,1,1,1,2,2,2,1,2,2,2,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA210","Tanzania",26,"Female","Middle",2,"Muslim: Shia","Unmarried","Form Four","Mpogoro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA211","Tanzania",35,"Female","Lower middle",1,"Christian: Pentecostal","Unmarried","VI","Mnfoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA212","Tanzania",23,"Female","Lower middle",1,"Christian: Catholic","Unmarried","Degree","Mchaga",6,6,6,7,7,7,2,2,2,3,3,3,7,7,6,NA,6,7,6,2,6,6,6,6,6,5,5,5,6,6,6,5,5,6,NA,6,6,6,2,6,6,6,7,7,7,7,7,7,7,7,7
"TZA213","Tanzania",39,"Male","Lower middle",1,"Christian: Pentecostal","Unmarried","Form Four","Mkinga",6,6,6,6,6,6,2,2,2,2,1,1,6,7,7,6,7,6,6,2,6,6,6,6,6,7,6,7,7,7,6,NA,6,7,7,6,6,7,1,6,6,6,7,7,7,7,7,7,7,7,7
"TZA214","Tanzania",22,"Female","Lower middle",1,"Christian: Catholic","Other","Shahada","Mhehe",6,6,6,7,7,7,2,2,2,2,2,2,3,NA,6,6,NA,6,6,2,6,6,6,6,6,4,5,4,5,NA,6,4,4,5,NA,6,6,6,2,6,7,7,6,7,6,7,7,7,7,7,7
"TZA215","Tanzania",29,"Female","Lower middle",1,"Christian: Other","Unmarried","Form Four","Mnyiha",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,7,7,6,6,2,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA216","Tanzania",39,"Male","Upper",4,"Muslim: Sunni","Married","Form Six","Mmakonde",7,7,6,7,6,7,1,1,2,1,2,2,7,7,6,6,6,7,6,2,6,6,6,6,6,6,6,5,6,5,6,2,2,6,NA,2,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA217","Tanzania",43,"Male","Middle",2,"Christian: Protestant","Unmarried","Cheti","Haya",6,6,6,6,6,6,2,2,2,2,2,2,4,4,4,4,4,4,6,2,6,6,6,6,6,2,2,2,2,2,7,7,7,7,7,2,2,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA218","Tanzania",33,"Male","Middle",2,"Christian: Protestant","Unmarried","Sekonorw","Masai",7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA219","Tanzania",37,"Female","Middle",2,"Christian: Protestant","Other","Std VII","Mpare",7,7,7,7,7,6,1,1,1,2,2,1,6,6,6,6,6,7,6,2,6,6,6,6,6,6,6,6,6,6,7,2,2,7,2,2,2,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA220","Tanzania",38,"Female","Upper",4,"Christian: Pentecostal","Unmarried","Std VII","Muhangaza",6,6,6,7,7,7,2,2,2,2,2,2,6,7,7,6,6,7,6,2,6,6,6,6,6,6,6,7,6,6,6,1,2,7,1,2,2,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA221","Tanzania",27,"Female","Middle",2,"Muslim: Sunni","Unmarried","Secondary","Mjita",7,7,7,7,7,7,2,2,2,2,2,2,7,7,7,7,6,6,7,1,6,6,7,6,7,7,7,7,7,7,7,1,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA222","Tanzania",31,"Female","Upper middle",3,"Christian: Catholic","Unmarried","Sokondal","Msambaa",7,7,7,6,6,6,2,2,2,1,1,1,6,6,6,6,7,7,6,2,6,6,6,6,6,6,6,7,7,6,6,6,7,6,7,6,6,7,2,7,7,6,6,6,7,7,7,7,7,7,7
"TZA223","Tanzania",28,"Male","Middle",2,"Christian: Protestant","Unmarried","Shahada","Msukuma",6,6,6,6,6,7,2,1,1,2,2,1,6,7,6,7,6,6,6,2,6,6,6,6,6,2,2,2,2,2,2,2,2,6,2,2,2,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA224","Tanzania",37,"Female","Middle",2,"Christian: Catholic","Unmarried","Darsa la saba","Mpogolo",7,7,6,6,7,7,2,2,2,2,1,1,6,6,6,6,7,7,7,1,7,6,6,7,7,6,6,7,6,7,7,2,2,7,2,7,7,7,2,6,7,7,7,7,7,7,7,7,7,7,7
"TZA225","Tanzania",43,"Female","Middle",2,"Christian: Catholic","Unmarried","Form Four","Mngoni",6,7,7,6,6,6,2,2,2,2,7,7,6,6,6,7,7,7,6,1,7,6,6,6,7,6,6,6,6,6,6,2,1,6,2,1,1,6,2,6,6,6,6,6,6,7,7,7,7,7,7
"TZA226","Tanzania",50,"Female","Upper middle",3,"Christian: Protestant","Other","Msingi","Mbena",7,7,7,7,7,7,1,1,1,2,2,1,6,6,6,7,7,6,7,1,6,6,6,7,6,6,6,6,6,7,7,6,7,7,7,7,6,6,1,6,6,7,6,6,7,7,7,7,7,7,7
"TZA227","Tanzania",33,"Male","Lower middle",1,"Christian: Pentecostal","Unmarried","Std VII","Muhangaza",6,6,6,7,6,6,1,NA,2,2,2,1,6,6,6,7,7,7,6,2,6,6,6,6,6,7,7,6,7,6,7,7,6,7,7,6,6,6,2,6,6,6,6,6,7,7,7,7,7,7,7
"TZA228","Tanzania",28,"Male","Middle",2,"Christian: Protestant","Unmarried","Form Four","Msambaa",1,4,3,4,4,4,4,4,2,4,4,4,5,5,5,5,5,4,4,3,1,5,4,5,5,1,1,1,NA,4,4,3,5,1,5,1,1,5,2,4,4,4,4,4,4,4,4,4,4,4,4
"TZA229","Tanzania",35,"Female","Middle",2,"Christian: Protestant","Married","Diploma","Mzigua",6,6,7,7,7,7,2,2,3,2,3,5,6,5,5,3,5,3,5,5,5,6,6,5,5,1,NA,5,6,6,6,4,4,6,3,5,5,5,2,6,7,7,6,5,6,7,6,4,5,7,7
"TZA230","Tanzania",37,"Male","Middle",2,"Christian: Pentecostal","Unmarried","Degree","Mlambia",7,7,6,7,7,7,2,1,3,7,3,3,5,2,2,5,6,5,7,7,6,5,5,5,3,1,7,6,6,7,7,5,2,6,2,6,2,7,1,6,7,7,1,1,1,7,7,7,7,7,7
"TZA231","Tanzania",24,"Male","Lower middle",1,"Spiritual not religious","Unmarried","Kidato Cha seta","Mandali",6,6,6,6,7,4,1,1,1,1,1,1,7,7,6,7,7,6,7,7,6,7,6,7,2,7,1,6,7,1,5,2,1,7,1,2,2,7,2,7,7,7,5,7,5,6,7,7,7,6,6
"TZA232","Tanzania",49,"Female","Middle",2,"Christian: Catholic","Married","La saba 7","Mgogo",7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,5,1,5,7,3,1,7,5,7,7,7,7,1,1,1,1,1,7,5,3,1,7,1,1,1,7,7,7,7,7,7
"TZA233","Tanzania",21,"Female","Lower middle",1,"Christian: Catholic","Unmarried","La 7","Mluguru",7,7,7,7,7,7,3,7,3,3,6,6,6,2,2,6,6,6,6,6,7,6,5,6,5,1,7,5,7,5,3,5,6,7,7,6,7,7,1,5,6,6,5,6,6,7,7,6,7,7,7
"TZA234","Tanzania",23,"Female",NA,NA,"Muslim: Shia","Married","La saba","Muha",5,7,6,7,7,7,3,3,3,3,3,3,7,6,6,7,7,7,5,6,6,7,6,7,7,7,1,7,7,7,5,7,7,3,7,7,2,1,1,7,5,7,7,6,1,7,7,7,7,7,7
"TZA235","Tanzania",50,"Male","Lower middle",1,"Muslim: Shia","Married","La saba","Mpogoro",7,6,6,6,6,6,3,3,3,3,2,2,7,1,2,1,1,6,6,6,6,6,5,5,5,1,7,6,6,5,5,5,6,6,6,5,5,7,1,5,6,7,5,3,3,7,7,7,7,7,7
"TZA236","Tanzania",24,"Male","Lower middle",1,"Muslim: Shia","Unmarried","La 7","Msukuma",7,7,7,6,6,6,2,2,2,1,2,2,5,3,2,5,5,7,7,7,7,7,6,5,5,3,7,7,6,7,5,5,6,6,7,3,NA,7,1,6,7,7,5,6,5,7,7,6,4,7,7
"TZA237","Tanzania",51,"Male","Lower middle",1,"Christian: Catholic","Married","Darasa 7","Mluguru",7,7,7,7,7,7,7,NA,1,1,1,7,7,7,1,1,1,1,7,7,1,7,7,7,7,1,7,7,7,7,7,7,7,1,7,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7
"TZA238","Tanzania",41,"Male","Middle",2,"Christian: Catholic","Married","Degree","Mfipa",6,5,5,6,6,6,2,2,3,3,2,2,3,2,5,5,6,5,6,6,7,6,5,7,6,7,1,6,6,3,3,3,3,5,1,5,1,6,2,7,7,7,5,5,7,7,7,7,7,7,7
"TZA239","Tanzania",32,"Male","Middle",2,"Muslim: Sunni","Married","La 4","Mluguru",7,7,6,6,7,7,5,4,5,3,3,4,7,7,6,5,4,5,6,6,7,6,7,6,7,1,7,6,7,4,6,7,3,5,5,5,4,7,1,7,7,7,7,7,2,7,7,7,7,7,7
"TZA240","Tanzania",67,"Male","Lower middle",1,"Christian: Catholic","Married","Darasa 7","Msukuma",3,6,2,4,7,4,3,7,3,3,7,3,7,1,3,4,5,5,7,7,7,7,7,4,3,7,7,6,3,5,2,NA,6,5,7,7,7,7,4,7,6,7,7,6,7,1,7,4,3,1,1
"TZA241","Tanzania",24,"Male","Middle",2,"Muslim: Sunni","Unmarried","Form Four","Mnyaturu",7,7,7,7,7,7,1,1,1,1,1,1,7,1,1,7,5,6,7,7,7,6,6,7,6,1,7,7,7,7,7,7,5,3,5,6,5,7,1,5,7,5,5,3,3,7,4,6,6,7,7
"TZA242","Tanzania",45,"Female","Lower middle",1,"Christian: Other","Married","La saba","Msambaa",7,7,6,6,7,7,3,3,3,3,3,2,7,2,2,6,6,6,7,7,7,6,6,6,6,7,3,7,7,6,3,3,3,3,5,3,3,7,2,6,6,5,5,6,6,7,7,7,4,7,7
"TZA243","Tanzania",22,"Female","Lower middle",1,"Muslim: Shia","Unmarried","Chuo kikuu","Muwa",6,6,6,7,7,6,NA,1,1,1,1,1,7,2,2,NA,2,2,6,NA,6,6,6,6,6,7,1,6,6,2,6,2,NA,6,2,NA,2,5,2,6,6,6,6,6,6,6,6,6,6,6,6
"TZA244","Tanzania",24,"Male","Middle",2,"Muslim: Sunni","Unmarried","Degree-Shahada","Mmajongo",7,6,7,6,7,7,NA,2,1,1,2,1,7,7,6,7,6,7,1,6,2,7,6,6,6,6,1,6,6,4,4,NA,6,7,5,6,1,7,1,7,7,7,7,7,7,7,7,4,NA,7,7
"TZA245","Tanzania",27,"Male","Middle",2,"Muslim: Sunni","Other","Diploma","Mndekeleko",6,7,7,NA,6,6,2,3,3,1,1,1,3,3,7,1,7,6,7,7,7,7,7,1,7,1,7,7,7,3,2,2,6,7,7,3,3,7,1,3,7,7,7,3,3,7,7,7,7,7,7
